email,label
"From: info@rei.com
Subject: Your deal is here: 30% off selected items!
Grab your favorites while supplies last — 30% off today.",Slow
"From: offers@amazon.com
Subject: Flash sale alert: 35% off for 24 hours only!
Your cart is calling! Get 35% off before it’s too late.",Slow
"From: no-reply@sephora.com
Subject: You’ve earned 25% off — use it before it’s gone!
We’re celebrating with 25% off just for you.",Slow
"From: rewards@uber.com
Subject: Special promotion: 40% off your cart total!
Enjoy 40% off on our most popular categories.",Slow
"From: newsletter@apple.com
Subject: Early access: 40% off new arrivals!
This weekend only: get 40% off sitewide. Happy shopping!",Slow
"From: rewards@starbucks.com
Subject: Exclusive online offer: 20% off everything!
Enjoy 20% off on our most popular categories.",Slow
"From: no-reply@airbnb.com
Subject: Member exclusive: 10% off your next purchase!
Unlock 10% off your order today — limited time offer!",Slow
"From: no-reply@airbnb.com
Subject: Seasonal sale: 50% off your favorites!
Spring into savings with 50% off select products.",Slow
"From: offers@delta.com
Subject: Hot deal: 30% off just for you!
Special promotion: enjoy 30% off your cart total.",Slow
"From: no-reply@sephora.com
Subject: Member exclusive: 10% off your next purchase!
Seasonal savings: 10% off popular items.",Slow
"From: deals@expedia.com
Subject: Exclusive offer just for you — 25% off today!
Hot deals inside — 25% off for a limited time.",Slow
"From: deals@bestbuy.com
Subject: Time to refresh your favorites — 50% off sitewide!
Your personalized deal: 50% off selected items just for you.",Slow
"From: rewards@uber.com
Subject: Your deal is here: 30% off selected items!
We thought you’d like this: 30% off our top picks for you.",Slow
"From: news@wholefoods.com
Subject: Today only: 35% off your order!
Our biggest sale of the season — save 35% now!",Slow
"From: no-reply@airbnb.com
Subject: Exclusive online offer: 20% off everything!
It’s time to refresh your wardrobe — enjoy 20% off today!",Slow
"From: info@rei.com
Subject: Shop more, save more — up to 35% off!
Today only: save 35% on your favorite products.",Slow
"From: offers@doordash.com
Subject: Seasonal sale: 50% off your favorites!
Special online savings: 50% off everything you love.",Slow
"From: updates@spotify.com
Subject: Early access: 25% off new arrivals!
Your personal offer: 25% off just for subscribers.",Slow
"From: updates@netflix.com
Subject: Special promotion: 15% off your cart total!
Get the look you love with 15% off today.",Slow
"From: news@lyft.com
Subject: Don’t miss our 35% off sale this weekend!
Shop and save 35% on handpicked favorites.",Slow
"From: deals@bestbuy.com
Subject: Exclusive: 10% off just for our subscribers!
Refresh your wardrobe with 10% off new styles.",Slow
"From: news@lyft.com
Subject: Hot deal: 25% off just for you!
Special online savings: 25% off everything you love.",Slow
"From: sales@target.com
Subject: Limited-time deal: get 20% off now!
Your exclusive deal: 20% off before it expires.",Slow
"From: info@rei.com
Subject: Early access: 15% off new arrivals!
Don’t wait! 15% off ends at midnight tonight.",Slow
"From: no-reply@sephora.com
Subject: Don’t miss our 50% off sale this weekend!
Limited stock alert: 50% off your favorite items.",Slow
"From: info@rei.com
Subject: Don’t wait! 10% off ends soon!
Special offer inside: 10% off your order. Don’t miss it!",Slow
"From: news@lyft.com
Subject: Don’t wait! 40% off ends soon!
Shop and save 40% on handpicked favorites.",Slow
"From: promotions@nike.com
Subject: Early access: 50% off new arrivals!
Limited time: save 50% on top picks.",Slow
"From: news@wholefoods.com
Subject: Weekend special: save 10% on selected products!
Only a few hours left — claim your 10% discount now!",Slow
"From: offers@amazon.com
Subject: Hot deal: 25% off just for you!
Exclusive deal: 25% off everything in your cart. Act fast!",Slow
"From: promotions@nike.com
Subject: Your favorite items are waiting — 40% off today!
Today only: save 40% on your favorite products.",Slow
"From: newsletter@apple.com
Subject: Shop today and enjoy 10% off everything!
Exclusive deal: 10% off everything in your cart. Act fast!",Slow
"From: promos@patagonia.com
Subject: Time to refresh your favorites — 10% off sitewide!
Take advantage of 10% off our latest arrivals.",Slow
"From: rewards@starbucks.com
Subject: Seasonal sale: 20% off your favorites!
Seasonal savings: 20% off popular items.",Slow
"From: newsletter@costco.com
Subject: Hot picks: 35% off today only!
Unlock 35% off your order today — limited time offer!",Slow
"From: info@rei.com
Subject: Weekend special: save 40% on selected products!
Ready to save? 40% off for a limited time only. Shop now!",Slow
"From: offers@doordash.com
Subject: Back in stock! Get 20% off now!
Shop now and save 20% on your next purchase.",Slow
"From: deals@bestbuy.com
Subject: Get ready for savings — 20% off top picks!
Our gift to you: 20% off for loyal customers.",Slow
"From: news@lyft.com
Subject: Limited supply — 20% off while supplies last!
Our biggest sale of the season — save 20% now!",Slow
"From: offers@amazon.com
Subject: Time to refresh your favorites — 10% off sitewide!
Upgrade your collection with 10% off selected items.",Slow
"From: offers@doordash.com
Subject: Get ready for savings — 40% off top picks!
Unlock 40% off your order today — limited time offer!",Slow
"From: no-reply@airbnb.com
Subject: Don’t wait! 25% off ends soon!
Shop now and save 25% on your next purchase.",Slow
"From: sales@target.com
Subject: Spring sale is here! 30% off select items!
Special promotion: enjoy 30% off your cart total.",Slow
"From: deals@bestbuy.com
Subject: Flash sale alert: 10% off for 24 hours only!
Hot deals inside — 10% off for a limited time.",Slow
"From: newsletter@costco.com
Subject: Flash deal: 10% off for the next 24 hours!
Don’t wait! 10% off ends at midnight tonight.",Slow
"From: newsletter@apple.com
Subject: Today only: 15% off your order!
Celebrate with us — take 15% off select products. Offer ends soon.",Slow
"From: info@rei.com
Subject: Flash deal: 10% off for the next 24 hours!
Shop our newest collection with 10% off today.",Slow
"From: promotions@nike.com
Subject: Don’t wait! 40% off ends soon!
Our biggest sale of the season — save 40% now!",Slow
"From: offers@doordash.com
Subject: Seasonal sale: 25% off your favorites!
Don’t miss out — 25% off while supplies last.",Slow
"From: promotions@nike.com
Subject: Special promotion: 20% off your cart total!
Your cart is calling! Get 20% off before it’s too late.",Slow
"From: no-reply@airbnb.com
Subject: Hot deal: 35% off just for you!
It’s your lucky day! 35% off your next order.",Slow
"From: offers@delta.com
Subject: Time to refresh your favorites — 25% off sitewide!
It’s time to refresh your wardrobe — enjoy 25% off today!",Slow
"From: news@lyft.com
Subject: Shop more, save more — up to 25% off!
Hot picks for you: 25% off top-rated products.",Slow
"From: hello@etsy.com
Subject: Get ready for savings — 10% off top picks!
Enjoy this special promotion: 10% off selected products.",Slow
"From: rewards@starbucks.com
Subject: Get ready for savings — 40% off top picks!
Don’t miss these deals: 40% off today only.",Slow
"From: promotions@nike.com
Subject: Back in stock! Get 35% off now!
Hot deals inside — 35% off for a limited time.",Slow
"From: rewards@uber.com
Subject: Your deal is here: 35% off selected items!
Take advantage of 35% off our latest arrivals.",Slow
"From: newsletter@costco.com
Subject: Time to refresh your favorites — 20% off sitewide!
Unlock 20% off your order today — limited time offer!",Slow
"From: rewards@starbucks.com
Subject: Flash deal: 50% off for the next 24 hours!
Our biggest sale of the season — save 50% now!",Slow
"From: news@wholefoods.com
Subject: Flash sale alert: 20% off for 24 hours only!
Upgrade your collection with 20% off selected items.",Slow
"From: promotions@nike.com
Subject: Shop more, save more — up to 40% off!
Refresh your wardrobe with 40% off new styles.",Slow
"From: news@lyft.com
Subject: Weekend special: save 20% on selected products!
Flash deal: 20% off limited stock items.",Slow
"From: hello@etsy.com
Subject: Limited-time deal: get 25% off now!
Seasonal savings: 25% off popular items.",Slow
"From: newsletter@apple.com
Subject: Don’t miss out on 50% off our bestsellers!
This week only: 50% off sitewide.",Slow
"From: newsletter@apple.com
Subject: Exclusive offer just for you — 25% off today!
Spring into savings with 25% off select products.",Slow
"From: rewards@uber.com
Subject: Don’t miss out on 10% off our bestsellers!
Exclusive deal: 10% off everything in your cart. Act fast!",Slow
"From: updates@spotify.com
Subject: Exclusive online offer: 25% off everything!
Don’t wait! 25% off ends at midnight tonight.",Slow
"From: offers@delta.com
Subject: Shop today and enjoy 30% off everything!
We’ve got something special for you. For a limited time, enjoy 30% off our most popular items.",Slow
"From: updates@spotify.com
Subject: Limited supply — 25% off while supplies last!
We thought you’d like this: 25% off our top picks for you.",Slow
"From: promos@patagonia.com
Subject: Your deal is here: 25% off selected items!
It’s your lucky day! 25% off your next order.",Slow
"From: updates@spotify.com
Subject: Shop today and enjoy 40% off everything!
Flash deal: 40% off limited stock items.",Slow
"From: offers@doordash.com
Subject: Seasonal sale: 35% off your favorites!
Your cart is calling! Get 35% off before it’s too late.",Slow
"From: rewards@uber.com
Subject: Get ready for savings — 50% off top picks!
Seasonal savings: 50% off popular items.",Slow
"From: deals@expedia.com
Subject: Member exclusive: 30% off your next purchase!
This week only: 30% off sitewide.",Slow
"From: news@lyft.com
Subject: Don’t wait! 50% off ends soon!
This weekend only: get 50% off sitewide. Happy shopping!",Slow
"From: promos@patagonia.com
Subject: Shop today and enjoy 35% off everything!
Don’t wait! 35% off ends at midnight tonight.",Slow
"From: deals@expedia.com
Subject: Shop more, save more — up to 35% off!
Celebrate with us — take 35% off select products. Offer ends soon.",Slow
"From: no-reply@sephora.com
Subject: Limited supply — 25% off while supplies last!
It’s time to refresh your wardrobe — enjoy 25% off today!",Slow
"From: offers@amazon.com
Subject: Get ready for savings — 30% off top picks!
Enjoy this special promotion: 30% off selected products.",Slow
"From: no-reply@sephora.com
Subject: Time to refresh your favorites — 40% off sitewide!
It’s time to refresh your wardrobe — enjoy 40% off today!",Slow
"From: updates@spotify.com
Subject: Flash deal: 35% off for the next 24 hours!
Unlock 35% off your order today — limited time offer!",Slow
"From: no-reply@sephora.com
Subject: Exclusive online offer: 25% off everything!
Refresh your wardrobe with 25% off new styles.",Slow
"From: offers@delta.com
Subject: Seasonal sale: 30% off your favorites!
Take 30% off and enjoy free shipping on select items.",Slow
"From: promos@patagonia.com
Subject: Don’t wait! 50% off ends soon!
Your personalized deal: 50% off selected items just for you.",Slow
"From: deals@expedia.com
Subject: Special savings inside: 20% off everything!
Special promotion: enjoy 20% off your cart total.",Slow
"From: offers@doordash.com
Subject: You’ve earned 50% off — use it before it’s gone!
Special online savings: 50% off everything you love.",Slow
"From: promotions@nike.com
Subject: Exclusive: 10% off just for our subscribers!
Exclusive deal: 10% off everything in your cart. Act fast!",Slow
"From: promotions@nike.com
Subject: Shop more, save more — up to 10% off!
Special offer inside: 10% off your order. Don’t miss it!",Slow
"From: no-reply@airbnb.com
Subject: Your deal is here: 15% off selected items!
It’s time to refresh your wardrobe — enjoy 15% off today!",Slow
"From: offers@amazon.com
Subject: Special promotion: 25% off your cart total!
Upgrade your collection with 25% off selected items.",Slow
"From: deals@expedia.com
Subject: Today only: 10% off your order!
Your next purchase is discounted: save 10% now.",Slow
"From: updates@netflix.com
Subject: Early access: 50% off new arrivals!
Don’t miss these deals: 50% off today only.",Slow
"From: offers@amazon.com
Subject: Get ready for savings — 10% off top picks!
Refresh your wardrobe with 10% off new styles.",Slow
"From: newsletter@costco.com
Subject: Save 10% on your next order!
Your exclusive deal: 10% off before it expires.",Slow
"From: hello@etsy.com
Subject: Save 30% on your next order!
Limited stock alert: 30% off your favorite items.",Slow
"From: newsletter@costco.com
Subject: New arrivals just dropped — shop now!
This weekend only: get 20% off sitewide. Happy shopping!",Slow
"From: news@lyft.com
Subject: Flash deal: 20% off for the next 24 hours!
Treat yourself: 20% off our newest collection.",Slow
"From: updates@netflix.com
Subject: Exclusive: 30% off just for our subscribers!
Shop now and save 30% on your next purchase.",Slow
"From: hello@etsy.com
Subject: Don’t miss our 40% off sale this weekend!
This week only: 40% off sitewide.",Slow
"From: rewards@uber.com
Subject: Hot deal: 50% off just for you!
Flash deal: 50% off limited stock items.",Slow
"From: no-reply@airbnb.com
Subject: Early access: 30% off new arrivals!
Take 30% off and enjoy free shipping on select items.",Slow
"From: newsletter@apple.com
Subject: Don’t miss our 10% off sale this weekend!
Our gift to you: 10% off for loyal customers.",Slow
"From: rewards@uber.com
Subject: Get ready for savings — 40% off top picks!
Check out our bestsellers — now 40% off!",Slow
"From: promotions@nike.com
Subject: Your deal is here: 10% off selected items!
Your personalized deal: 10% off selected items just for you.",Slow
"From: newsletter@apple.com
Subject: Don’t miss out on 50% off our bestsellers!
Your favorites are discounted! 50% off for a short time.",Slow
"From: offers@delta.com
Subject: Hot picks: 15% off today only!
Your exclusive deal: 15% off before it expires.",Slow
"From: promotions@nike.com
Subject: Spring sale is here! 25% off select items!
Today only: save 25% on your favorite products.",Slow
"From: no-reply@sephora.com
Subject: Member exclusive: 50% off your next purchase!
Celebrate with us — take 50% off select products. Offer ends soon.",Slow
"From: newsletter@apple.com
Subject: Hot picks: 30% off today only!
Special online savings: 30% off everything you love.",Slow
"From: no-reply@sephora.com
Subject: You’ve earned 10% off — use it before it’s gone!
Enjoy 10% off on our most popular categories.",Slow
"From: offers@amazon.com
Subject: Hot deal: 25% off just for you!
It’s time to refresh your wardrobe — enjoy 25% off today!",Slow
"From: rewards@uber.com
Subject: Time to refresh your favorites — 15% off sitewide!
Your personalized deal: 15% off selected items just for you.",Slow
"From: no-reply@sephora.com
Subject: Hot deal: 25% off just for you!
Unlock 25% off your order today — limited time offer!",Slow
"From: offers@doordash.com
Subject: Weekend special: save 35% on selected products!
Your personal offer: 35% off just for subscribers.",Slow
"From: sales@target.com
Subject: Special promotion: 15% off your cart total!
Shop our newest collection with 15% off today.",Slow
"From: deals@expedia.com
Subject: New arrivals just dropped — shop now!
Your favorites are discounted! 10% off for a short time.",Slow
"From: no-reply@airbnb.com
Subject: Limited-time deal: get 15% off now!
It’s your lucky day! 15% off your next order.",Slow
"From: updates@netflix.com
Subject: Seasonal sale: 40% off your favorites!
Enjoy 40% off on our most popular categories.",Slow
"From: offers@amazon.com
Subject: Flash sale alert: 30% off for 24 hours only!
Get the look you love with 30% off today.",Slow
"From: promos@patagonia.com
Subject: Your favorite items are waiting — 25% off today!
Refresh your wardrobe with 25% off new styles.",Slow
"From: rewards@uber.com
Subject: You’ve earned 40% off — use it before it’s gone!
Exclusive online offer: take 40% off today.",Slow
"From: no-reply@sephora.com
Subject: Don’t miss our 40% off sale this weekend!
Don’t miss out — 40% off while supplies last.",Slow
"From: updates@netflix.com
Subject: Flash sale alert: 30% off for 24 hours only!
Flash deal: 30% off limited stock items.",Slow
"From: newsletter@apple.com
Subject: Member exclusive: 15% off your next purchase!
It’s time to refresh your wardrobe — enjoy 15% off today!",Slow
"From: rewards@uber.com
Subject: Limited supply — 20% off while supplies last!
Unlock 20% off your order today — limited time offer!",Slow
"From: offers@delta.com
Subject: New arrivals just dropped — shop now!
Ready to save? 35% off for a limited time only. Shop now!",Slow
"From: offers@amazon.com
Subject: Don’t wait! 30% off ends soon!
This week only: 30% off sitewide.",Slow
"From: hello@etsy.com
Subject: Special savings inside: 15% off everything!
Ready to save? 15% off for a limited time only. Shop now!",Slow
"From: rewards@starbucks.com
Subject: Don’t wait! 40% off ends soon!
Refresh your wardrobe with 40% off new styles.",Slow
"From: offers@doordash.com
Subject: New arrivals just dropped — shop now!
Shop new arrivals and get 40% off your first purchase. Don’t miss out!",Slow
"From: newsletter@apple.com
Subject: Get ready for savings — 35% off top picks!
Ready to save? 35% off for a limited time only. Shop now!",Slow
"From: updates@netflix.com
Subject: Don’t miss out on 35% off our bestsellers!
Unlock 35% off your order today — limited time offer!",Slow
"From: offers@amazon.com
Subject: Shop more, save more — up to 30% off!
Unlock 30% off your order today — limited time offer!",Slow
"From: newsletter@apple.com
Subject: Hot deal: 25% off just for you!
Your exclusive deal: 25% off before it expires.",Slow
"From: rewards@starbucks.com
Subject: You’ve earned 40% off — use it before it’s gone!
Special offer inside: 40% off your order. Don’t miss it!",Slow
"From: hello@etsy.com
Subject: Member exclusive: 30% off your next purchase!
Don’t miss these deals: 30% off today only.",Slow
"From: sales@target.com
Subject: You’ve earned 15% off — use it before it’s gone!
Your favorites are discounted! 15% off for a short time.",Slow
"From: hello@etsy.com
Subject: Time to refresh your favorites — 40% off sitewide!
Check out our bestsellers — now 40% off!",Slow
"From: newsletter@apple.com
Subject: Member exclusive: 35% off your next purchase!
Flash deal: 35% off limited stock items.",Slow
"From: promos@patagonia.com
Subject: Don’t wait! 25% off ends soon!
This weekend only: get 25% off sitewide. Happy shopping!",Slow
"From: sales@target.com
Subject: Save 30% on your next order!
Our gift to you: 30% off for loyal customers.",Slow
"From: offers@delta.com
Subject: Flash sale alert: 40% off for 24 hours only!
Special savings event: 40% off everything online.",Slow
"From: info@rei.com
Subject: Shop more, save more — up to 35% off!
Take 35% off and enjoy free shipping on select items.",Slow
"From: updates@netflix.com
Subject: Time to refresh your favorites — 20% off sitewide!
Enjoy 20% off on our most popular categories.",Slow
"From: updates@netflix.com
Subject: Exclusive online offer: 25% off everything!
Enjoy 25% off on our most popular categories.",Slow
"From: rewards@starbucks.com
Subject: Limited-time deal: get 40% off now!
Your cart is calling! Get 40% off before it’s too late.",Slow
"From: promos@patagonia.com
Subject: Limited-time deal: get 25% off now!
Unlock 25% off your order today — limited time offer!",Slow
"From: hello@etsy.com
Subject: Your favorite items are waiting — 40% off today!
We thought you’d like this: 40% off our top picks for you.",Slow
"From: no-reply@sephora.com
Subject: Hot deal: 25% off just for you!
Special online savings: 25% off everything you love.",Slow
"From: rewards@starbucks.com
Subject: Limited supply — 10% off while supplies last!
Upgrade your collection with 10% off selected items.",Slow
"From: updates@spotify.com
Subject: Flash sale alert: 50% off for 24 hours only!
Your cart is calling! Get 50% off before it’s too late.",Slow
"From: newsletter@apple.com
Subject: Early access: 40% off new arrivals!
Don’t miss these deals: 40% off today only.",Slow
"From: sales@target.com
Subject: Flash deal: 30% off for the next 24 hours!
Only a few hours left — claim your 30% discount now!",Slow
"From: sales@target.com
Subject: Flash sale alert: 40% off for 24 hours only!
Unlock 40% off your order today — limited time offer!",Slow
"From: newsletter@apple.com
Subject: Today only: 50% off your order!
Check out our bestsellers — now 50% off!",Slow
"From: no-reply@sephora.com
Subject: Get ready for savings — 40% off top picks!
Limited stock alert: 40% off your favorite items.",Slow
"From: newsletter@costco.com
Subject: Flash sale alert: 10% off for 24 hours only!
This week only: 10% off sitewide.",Slow
"From: offers@doordash.com
Subject: New arrivals just dropped — shop now!
Don’t miss out — 15% off while supplies last.",Slow
"From: no-reply@airbnb.com
Subject: You’ve earned 35% off — use it before it’s gone!
Seasonal savings: 35% off popular items.",Slow
"From: updates@netflix.com
Subject: Hot deal: 10% off just for you!
Seasonal savings: 10% off popular items.",Slow
"From: rewards@uber.com
Subject: Flash sale alert: 35% off for 24 hours only!
Your favorites are discounted! 35% off for a short time.",Slow
"From: deals@bestbuy.com
Subject: New arrivals just dropped — shop now!
Only a few hours left — claim your 10% discount now!",Slow
"From: no-reply@airbnb.com
Subject: Don’t wait! 25% off ends soon!
This week only: 25% off sitewide.",Slow
"From: rewards@uber.com
Subject: Seasonal sale: 50% off your favorites!
Exclusive online offer: take 50% off today.",Slow
"From: no-reply@sephora.com
Subject: Your favorite items are waiting — 20% off today!
Shop new arrivals and get 20% off your first purchase. Don’t miss out!",Slow
"From: promos@patagonia.com
Subject: Time to refresh your favorites — 15% off sitewide!
Take advantage of 15% off our latest arrivals.",Slow
"From: newsletter@apple.com
Subject: Exclusive: 15% off just for our subscribers!
Special promotion: enjoy 15% off your cart total.",Slow
"From: sales@target.com
Subject: Time to refresh your favorites — 35% off sitewide!
Special savings event: 35% off everything online.",Slow
"From: info@rei.com
Subject: Special promotion: 25% off your cart total!
Check out our bestsellers — now 25% off!",Slow
"From: deals@expedia.com
Subject: New arrivals just dropped — shop now!
Get the look you love with 50% off today.",Slow
"From: info@rei.com
Subject: Don’t miss our 35% off sale this weekend!
Hot picks for you: 35% off top-rated products.",Slow
"From: promotions@nike.com
Subject: Save 15% on your next order!
Special savings event: 15% off everything online.",Slow
"From: deals@bestbuy.com
Subject: Shop today and enjoy 20% off everything!
Shop our newest collection with 20% off today.",Slow
"From: no-reply@airbnb.com
Subject: Get ready for savings — 20% off top picks!
Your personalized deal: 20% off selected items just for you.",Slow
"From: offers@delta.com
Subject: Don’t wait! 40% off ends soon!
Our biggest sale of the season — save 40% now!",Slow
"From: rewards@uber.com
Subject: You’ve earned 20% off — use it before it’s gone!
Your next purchase is discounted: save 20% now.",Slow
"From: newsletter@costco.com
Subject: Save 40% on your next order!
Shop our newest collection with 40% off today.",Slow
"From: updates@netflix.com
Subject: Don’t wait! 25% off ends soon!
Enjoy this special promotion: 25% off selected products.",Slow
"From: newsletter@costco.com
Subject: Save 40% on your next order!
Check out our latest deals — 40% off selected items.",Slow
"From: updates@spotify.com
Subject: Member exclusive: 25% off your next purchase!
Your personal offer: 25% off just for subscribers.",Slow
"From: newsletter@apple.com
Subject: Flash sale alert: 15% off for 24 hours only!
Special online savings: 15% off everything you love.",Slow
"From: rewards@starbucks.com
Subject: Limited-time deal: get 35% off now!
Treat yourself: 35% off our newest collection.",Slow
"From: info@rei.com
Subject: Member exclusive: 15% off your next purchase!
Hot deals inside — 15% off for a limited time.",Slow
"From: promos@patagonia.com
Subject: Today only: 35% off your order!
Unlock 35% off your order today — limited time offer!",Slow
"From: updates@netflix.com
Subject: Hot deal: 40% off just for you!
We thought you’d like this: 40% off our top picks for you.",Slow
"From: deals@expedia.com
Subject: Don’t miss out on 35% off our bestsellers!
Upgrade your collection with 35% off selected items.",Slow
"From: updates@netflix.com
Subject: Exclusive: 20% off just for our subscribers!
Exclusive online offer: take 20% off today.",Slow
"From: news@wholefoods.com
Subject: Early access: 15% off new arrivals!
Special offer inside: 15% off your order. Don’t miss it!",Slow
"From: offers@delta.com
Subject: Flash deal: 15% off for the next 24 hours!
Hot picks for you: 15% off top-rated products.",Slow
"From: deals@bestbuy.com
Subject: Your favorite items are waiting — 20% off today!
Today only: save 20% on your favorite products.",Slow
"From: sales@target.com
Subject: Shop more, save more — up to 40% off!
It’s your lucky day! 40% off your next order.",Slow
"From: sales@target.com
Subject: Shop more, save more — up to 40% off!
Grab your favorites while supplies last — 40% off today.",Slow
"From: promos@patagonia.com
Subject: Get ready for savings — 20% off top picks!
Your personalized deal: 20% off selected items just for you.",Slow
"From: promos@patagonia.com
Subject: Special savings inside: 30% off everything!
Grab your favorites while supplies last — 30% off today.",Slow
"From: offers@delta.com
Subject: Today only: 50% off your order!
Your favorites are waiting! Save 50% today and treat yourself.",Slow
"From: deals@expedia.com
Subject: Exclusive online offer: 10% off everything!
Special offer inside: 10% off your order. Don’t miss it!",Slow
"From: updates@spotify.com
Subject: Get ready for savings — 40% off top picks!
Limited stock alert: 40% off your favorite items.",Slow
"From: promos@patagonia.com
Subject: Early access: 40% off new arrivals!
Don’t miss these deals: 40% off today only.",Slow
"From: newsletter@costco.com
Subject: Exclusive online offer: 50% off everything!
Your personalized deal: 50% off selected items just for you.",Slow
"From: newsletter@apple.com
Subject: Flash sale alert: 10% off for 24 hours only!
Your personal offer: 10% off just for subscribers.",Slow
"From: no-reply@airbnb.com
Subject: Exclusive offer just for you — 30% off today!
Spring into savings with 30% off select products.",Slow
"From: no-reply@airbnb.com
Subject: You’ve earned 30% off — use it before it’s gone!
Don’t miss out — 30% off while supplies last.",Slow
"From: info@rei.com
Subject: Get ready for savings — 50% off top picks!
Limited stock alert: 50% off your favorite items.",Slow
"From: deals@bestbuy.com
Subject: Member exclusive: 15% off your next purchase!
Don’t miss out — 15% off while supplies last.",Slow
"From: offers@doordash.com
Subject: Get ready for savings — 35% off top picks!
Take 35% off and enjoy free shipping on select items.",Slow
"From: promotions@nike.com
Subject: Get ready for savings — 50% off top picks!
Don’t wait! 50% off ends at midnight tonight.",Slow
"From: newsletter@costco.com
Subject: Limited supply — 15% off while supplies last!
Seasonal savings: 15% off popular items.",Slow
"From: no-reply@airbnb.com
Subject: Don’t miss out on 30% off our bestsellers!
Celebrate with us — take 30% off select products. Offer ends soon.",Slow
"From: info@rei.com
Subject: Your favorite items are waiting — 30% off today!
Take 30% off and enjoy free shipping on select items.",Slow
"From: newsletter@apple.com
Subject: Don’t miss out on 50% off our bestsellers!
We thought you’d like this: 50% off our top picks for you.",Slow
"From: no-reply@airbnb.com
Subject: Flash sale alert: 25% off for 24 hours only!
Shop our newest collection with 25% off today.",Slow
"From: no-reply@sephora.com
Subject: Don’t miss out on 35% off our bestsellers!
Check out our latest deals — 35% off selected items.",Slow
"From: updates@netflix.com
Subject: You’ve earned 40% off — use it before it’s gone!
We’re celebrating with 40% off just for you.",Slow
"From: sales@target.com
Subject: Exclusive: 25% off just for our subscribers!
Don’t wait! 25% off ends at midnight tonight.",Slow
"From: promotions@nike.com
Subject: Get ready for savings — 35% off top picks!
Spring into savings with 35% off select products.",Slow
"From: updates@netflix.com
Subject: Limited-time deal: get 20% off now!
Check out our latest deals — 20% off selected items.",Slow
"From: news@wholefoods.com
Subject: Hot deal: 30% off just for you!
Spring into savings with 30% off select products.",Slow
"From: news@lyft.com
Subject: Special savings inside: 15% off everything!
Your personal offer: 15% off just for subscribers.",Slow
"From: newsletter@costco.com
Subject: Member exclusive: 10% off your next purchase!
Seasonal savings: 10% off popular items.",Slow
"From: sales@target.com
Subject: Flash deal: 20% off for the next 24 hours!
It’s time to refresh your wardrobe — enjoy 20% off today!",Slow
"From: offers@delta.com
Subject: Seasonal sale: 25% off your favorites!
Exclusive online offer: take 25% off today.",Slow
"From: rewards@uber.com
Subject: Special savings inside: 50% off everything!
Shop and save 50% on handpicked favorites.",Slow
"From: hello@etsy.com
Subject: Weekend special: save 40% on selected products!
Get the look you love with 40% off today.",Slow
"From: newsletter@apple.com
Subject: Weekend special: save 15% on selected products!
Limited stock alert: 15% off your favorite items.",Slow
"From: hello@etsy.com
Subject: Don’t wait! 35% off ends soon!
Don’t miss these deals: 35% off today only.",Slow
"From: offers@delta.com
Subject: Don’t miss out on 10% off our bestsellers!
Don’t miss out — 10% off while supplies last.",Slow
"From: newsletter@apple.com
Subject: Back in stock! Get 50% off now!
Hot deals inside — 50% off for a limited time.",Slow
"From: deals@expedia.com
Subject: Flash sale alert: 15% off for 24 hours only!
Special online savings: 15% off everything you love.",Slow
"From: rewards@uber.com
Subject: Shop more, save more — up to 25% off!
Take 25% off and enjoy free shipping on select items.",Slow
"From: updates@spotify.com
Subject: Member exclusive: 50% off your next purchase!
Enjoy 50% off on our most popular categories.",Slow
"From: news@wholefoods.com
Subject: Get ready for savings — 35% off top picks!
Shop and save 35% on handpicked favorites.",Slow
"From: sales@target.com
Subject: Flash sale alert: 50% off for 24 hours only!
Special savings event: 50% off everything online.",Slow
"From: promotions@nike.com
Subject: New arrivals just dropped — shop now!
Your next purchase is discounted: save 10% now.",Slow
"From: info@rei.com
Subject: New arrivals just dropped — shop now!
Your personalized deal: 10% off selected items just for you.",Slow
"From: info@rei.com
Subject: Save 50% on your next order!
Your favorites are discounted! 50% off for a short time.",Slow
"From: updates@spotify.com
Subject: Hot picks: 20% off today only!
Seasonal savings: 20% off popular items.",Slow
"From: news@wholefoods.com
Subject: Don’t miss out on 20% off our bestsellers!
Spring into savings with 20% off select products.",Slow
"From: newsletter@apple.com
Subject: Member exclusive: 35% off your next purchase!
Ready to save? 35% off for a limited time only. Shop now!",Slow
"From: deals@expedia.com
Subject: Exclusive offer just for you — 20% off today!
Our gift to you: 20% off for loyal customers.",Slow
"From: news@wholefoods.com
Subject: Shop more, save more — up to 25% off!
Seasonal savings: 25% off popular items.",Slow
"From: newsletter@apple.com
Subject: Save 15% on your next order!
Don’t wait! 15% off ends at midnight tonight.",Slow
"From: promos@patagonia.com
Subject: Special savings inside: 15% off everything!
Enjoy this special promotion: 15% off selected products.",Slow
"From: no-reply@airbnb.com
Subject: Save 50% on your next order!
We’ve got something special for you. For a limited time, enjoy 50% off our most popular items.",Slow
"From: offers@delta.com
Subject: Don’t miss out on 15% off our bestsellers!
Your favorites are discounted! 15% off for a short time.",Slow
"From: sales@target.com
Subject: Don’t miss our 50% off sale this weekend!
Our biggest sale of the season — save 50% now!",Slow
"From: rewards@uber.com
Subject: Limited supply — 15% off while supplies last!
Limited time: save 15% on top picks.",Slow
